tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,13796.0,DAL,OAK,1476.0,344.0,187.84,WN,0.993,187.8,WN,0.993,187.80202131125913796DALOAK
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,14771.0,DAL,SFO,1476.0,162.0,206.97,AS,0.7638,206.08,WN,0.2268,203.34202131125914771DALSFO
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,14831.0,DAL,SJC,1476.0,246.0,204.27,WN,0.9845,204.18,WN,0.9845,204.18202131125914831DALSJC
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,13796.0,DFW,OAK,1476.0,40.0,157.63,DL,0.4812,220.76,F9,0.1129,77.10202131129813796DFWOAK
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,14771.0,DFW,SFO,1476.0,1052.0,229.36,AA,0.7807,231.45,AA,0.7807,231.45202131129814771DFWSFO
Table1a,2021.0,3.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,14831.0,DFW,SJC,1476.0,219.0,267.73,AA,0.8674,271.99,DL,0.0601,230.64202131129814831DFWSJC
Table1a,2021.0,3.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11259.0,11697.0,DAL,FLL,1121.0,388.0,136.06,WN,0.9882,135.41,WN,0.9882,135.41202131125911697DALFLL
Table1a,2021.0,3.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11259.0,13303.0,DAL,MIA,1121.0,220.0,151.06,WN,0.9629,150.45,WN,0.9629,150.45202131125913303DALMIA
Table1a,2021.0,3.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11298.0,11697.0,DFW,FLL,1121.0,918.0,144.58,AA,0.7103,159.6,NK,0.2687,97.32202131129811697DFWFLL
Table1a,2021.0,3.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11298.0,13303.0,DFW,MIA,1121.0,1038.0,189.37,AA,0.9335,193.03,F9,0.0395,86.66202131129813303DFWMIA
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,10800.0,DAL,BUR,1246.0,141.0,171.31,WN,0.9869,171.49,WN,0.9869,171.49202131125910800DALBUR
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,12892.0,DAL,LAX,1246.0,961.0,148.72,WN,0.7119,153.39,AS,0.2827,135.90202131125912892DALLAX
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,12954.0,DAL,LGB,1246.0,144.0,143.98,WN,0.9955,143.86,WN,0.9955,143.86202131125912954DALLGB
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,13891.0,DAL,ONT,1246.0,156.0,181.88,WN,0.9958,182.0,WN,0.9958,182.00202131125913891DALONT
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,14908.0,DAL,SNA,1246.0,136.0,209.29,WN,0.9912,208.3,WN,0.9912,208.30202131125914908DALSNA
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,10800.0,DFW,BUR,1246.0,163.0,216.01,AA,0.9686,215.7,AA,0.9686,215.70202131129810800DFWBUR
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,12892.0,DFW,LAX,1246.0,2541.0,165.93,AA,0.6326,188.37,NK,0.1924,90.86202131129812892DFWLAX
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,12954.0,DFW,LGB,1246.0,51.0,174.28,AA,0.9231,174.33,DL,0.062,163.62202131129812954DFWLGB
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,13891.0,DFW,ONT,1246.0,579.0,186.26,AA,0.8415,200.97,F9,0.1313,84.05202131129813891DFWONT
Table1a,2021.0,3.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,14908.0,DFW,SNA,1246.0,748.0,237.59,AA,0.9496,238.66,NK,0.0108,86.16202131129814908DFWSNA
Table1a,2021.0,3.0,30194.0,32600.0,Dallas/Fort Worth," TX""""",Little Rock," AR""""",11259.0,12992.0,DAL,LIT,304.0,72.0,139.48,WN,1.0,139.48,WN,1.0,139.48202131125912992DALLIT
Table1a,2021.0,3.0,30194.0,32600.0,Dallas/Fort Worth," TX""""",Little Rock," AR""""",11298.0,12992.0,DFW,LIT,304.0,171.0,164.58,AA,0.988,164.69,AA,0.988,164.69202131129812992DFWLIT
Table1a,2021.0,3.0,30194.0,32896.0,Dallas/Fort Worth," TX""""",Lubbock," TX""""",11259.0,12896.0,DAL,LBB,293.0,196.0,144.64,WN,1.0,144.64,WN,1.0,144.64202131125912896DALLBB
Table1a,2021.0,3.0,30194.0,32896.0,Dallas/Fort Worth," TX""""",Lubbock," TX""""",11298.0,12896.0,DFW,LBB,293.0,131.0,159.46,AA,0.995,159.64,AA,0.995,159.64202131129812896DFWLBB
Table1a,2021.0,3.0,30194.0,33044.0,Dallas/Fort Worth," TX""""",Louisville," KY""""",11259.0,14730.0,DAL,SDF,733.0,79.0,177.19,WN,0.953,176.49,WN,0.953,176.49202131125914730DALSDF
Table1a,2021.0,3.0,30194.0,33044.0,Dallas/Fort Worth," TX""""",Louisville," KY""""",11298.0,14730.0,DFW,SDF,733.0,262.0,194.45,AA,0.9527,193.01,UA,0.0112,182.48202131129814730DFWSDF
Table1a,2021.0,3.0,30194.0,33158.0,Dallas/Fort Worth," TX""""",Midland/Odessa," TX""""",11259.0,13158.0,DAL,MAF,319.0,150.0,153.29,WN,0.9964,153.41,WN,0.9964,153.41202131125913158DALMAF
Table1a,2021.0,3.0,30194.0,33158.0,Dallas/Fort Worth," TX""""",Midland/Odessa," TX""""",11298.0,13158.0,DFW,MAF,319.0,115.0,175.23,AA,0.9792,174.9,AA,0.9792,174.90202131129813158DFWMAF
Table1a,2021.0,3.0,30194.0,33192.0,Dallas/Fort Worth," TX""""",Sacramento," CA""""",11259.0,14893.0,DAL,SMF,1442.0,225.0,226.88,WN,0.9899,226.32,WN,0.9899,226.32202131125914893DALSMF
Table1a,2021.0,3.0,30194.0,33192.0,Dallas/Fort Worth," TX""""",Sacramento," CA""""",11298.0,14893.0,DFW,SMF,1442.0,424.0,251.8,AA,0.8767,256.15,NK,0.0333,92.16202131129814893DFWSMF
Table1a,2021.0,3.0,30194.0,33195.0,Dallas/Fort Worth," TX""""",Tampa," FL (Metropolitan Area)""""",11259.0,15304.0,DAL,TPA,929.0,412.0,139.58,WN,0.9826,138.53,WN,0.9826,138.53202131125915304DALTPA
Table1a,2021.0,3.0,30194.0,33195.0,Dallas/Fort Worth," TX""""",Tampa," FL (Metropolitan Area)""""",11298.0,15304.0,DFW,TPA,929.0,902.0,157.91,AA,0.8703,164.63,NK,0.101,81.36202131129815304DFWTPA
Table1a,2021.0,3.0,30194.0,33198.0,Dallas/Fort Worth," TX""""",Kansas City," MO""""",11259.0,13198.0,DAL,MCI,461.0,402.0,154.27,WN,1.0,154.27,WN,1.0,154.27202131125913198DALMCI
Table1a,2021.0,3.0,30194.0,33198.0,Dallas/Fort Worth," TX""""",Kansas City," MO""""",11298.0,13198.0,DFW,MCI,461.0,487.0,147.88,AA,0.988,147.75,AA,0.988,147.75202131129813198DFWMCI
Table1a,2021.0,3.0,30194.0,33214.0,Dallas/Fort Worth," TX""""",San Antonio," TX""""",11259.0,14683.0,DAL,SAT,247.0,379.0,168.49,WN,0.9983,168.55,WN,0.9983,168.55202131125914683DALSAT
Table1a,2021.0,3.0,30194.0,33214.0,Dallas/Fort Worth," TX""""",San Antonio," TX""""",11298.0,14683.0,DFW,SAT,247.0,334.0,164.3,AA,0.9765,164.36,AA,0.9765,164.36202131129814683DFWSAT
Table1a,2021.0,3.0,30194.0,33244.0,Dallas/Fort Worth," TX""""",Memphis," TN""""",11259.0,13244.0,DAL,MEM,431.0,105.0,142.56,WN,0.9856,142.14,WN,0.9856,142.14202131125913244DALMEM
Table1a,2021.0,3.0,30194.0,33244.0,Dallas/Fort Worth," TX""""",Memphis," TN""""",11298.0,13244.0,DFW,MEM,431.0,386.0,154.36,AA,0.9763,153.0,AA,0.9763,153.00202131129813244DFWMEM
Table1a,2021.0,3.0,30194.0,33316.0,Dallas/Fort Worth," TX""""",Omaha," NE""""",11259.0,13871.0,DAL,OMA,586.0,113.0,163.5,WN,0.9981,163.49,WN,0.9981,163.49202131125913871DALOMA
Table1a,2021.0,3.0,30194.0,33316.0,Dallas/Fort Worth," TX""""",Omaha," NE""""",11298.0,13871.0,DFW,OMA,586.0,261.0,186.98,AA,0.952,185.78,AA,0.952,185.78202131129813871DFWOMA
Table1a,2021.0,3.0,30194.0,33342.0,Dallas/Fort Worth," TX""""",Milwaukee," WI""""",11259.0,13342.0,DAL,MKE,853.0,115.0,194.5,WN,0.9773,193.7,WN,0.9773,193.70202131125913342DALMKE
Table1a,2021.0,3.0,30194.0,33342.0,Dallas/Fort Worth," TX""""",Milwaukee," WI""""",11298.0,13342.0,DFW,MKE,853.0,340.0,212.41,AA,0.9255,209.47,AA,0.9255,209.47202131129813342DFWMKE
Table1a,2021.0,3.0,30194.0,33495.0,Dallas/Fort Worth," TX""""",New Orleans," LA""""",11259.0,13495.0,DAL,MSY,447.0,470.0,124.38,WN,0.9965,124.27,WN,0.9965,124.27202131125913495DALMSY
Table1a,2021.0,3.0,30194.0,33495.0,Dallas/Fort Worth," TX""""",New Orleans," LA""""",11298.0,13495.0,DFW,MSY,447.0,446.0,137.7,AA,0.9084,140.17,NK,0.0565,84.28202131129813495DFWMSY
Table1a,2021.0,3.0,30194.0,33570.0,Dallas/Fort Worth," TX""""",San Diego," CA""""",11259.0,14679.0,DAL,SAN,1182.0,502.0,193.13,WN,0.9922,192.5,WN,0.9922,192.50202131125914679DALSAN
Table1a,2021.0,3.0,30194.0,33570.0,Dallas/Fort Worth," TX""""",San Diego," CA""""",11298.0,14679.0,DFW,SAN,1182.0,964.0,218.41,AA,0.852,225.5,F9,0.0103,70.52202131129814679DFWSAN
Table1a,2021.0,3.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11259.0,13931.0,DAL,ORF,1212.0,38.0,226.94,WN,0.8138,218.89,WN,0.8138,218.89202131125913931DALORF
Table1a,2021.0,3.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11298.0,13931.0,DFW,ORF,1212.0,321.0,224.84,AA,0.8736,221.89,AA,0.8736,221.89202131129813931DFWORF
Table1a,2021.0,3.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11298.0,14098.0,DFW,PHF,1212.0,10.0,273.36,AA,0.9778,275.66,AA,0.9778,275.66202131129814098DFWPHF
Table1a,2021.0,3.0,30194.0,33728.0,Dallas/Fort Worth," TX""""",Pensacola," FL""""",11259.0,14193.0,DAL,PNS,604.0,156.0,131.21,WN,0.9748,130.28,WN,0.9748,130.28202131125914193DALPNS
Table1a,2021.0,3.0,30194.0,33728.0,Dallas/Fort Worth," TX""""",Pensacola," FL""""",11298.0,14193.0,DFW,PNS,604.0,290.0,147.56,AA,0.8428,155.98,NK,0.105,72.65202131129814193DFWPNS
Table1a,2021.0,3.0,30194.0,34027.0,Dallas/Fort Worth," TX""""",West Palm Beach/Palm Beach," FL""""",11259.0,14027.0,DAL,PBI,1102.0,7.0,260.03,DL,0.5909,272.26,WN,0.4091,242.37202131125914027DALPBI
Table1a,2021.0,3.0,30194.0,34027.0,Dallas/Fort Worth," TX""""",West Palm Beach/Palm Beach," FL""""",11298.0,14027.0,DFW,PBI,1102.0,183.0,250.56,AA,0.92,250.77,AA,0.92,250.77202131129814027DFWPBI
Table1a,2021.0,3.0,30194.0,34057.0,Dallas/Fort Worth," TX""""",Portland," OR""""",11259.0,14057.0,DAL,PDX,1626.0,189.0,215.43,WN,0.5192,225.95,AS,0.4388,205.54202131125914057DALPDX
Table1a,2021.0,3.0,30194.0,34057.0,Dallas/Fort Worth," TX""""",Portland," OR""""",11298.0,14057.0,DFW,PDX,1626.0,601.0,227.64,AA,0.5627,249.37,AS,0.328,196.76202131129814057DFWPDX
Table1a,2021.0,3.0,30194.0,34100.0,Dallas/Fort Worth," TX""""",Philadelphia," PA""""",11259.0,14100.0,DAL,PHL,1303.0,69.0,205.5,WN,0.7598,211.81,DL,0.2386,185.58202131125914100DALPHL
Table1a,2021.0,3.0,30194.0,34100.0,Dallas/Fort Worth," TX""""",Philadelphia," PA""""",11298.0,14100.0,DFW,PHL,1303.0,1200.0,209.37,AA,0.8797,219.86,F9,0.06,90.64202131129814100DFWPHL
Table1a,2021.0,3.0,30194.0,34492.0,Dallas/Fort Worth," TX""""",Raleigh/Durham," NC""""",11259.0,14492.0,DAL,RDU,1061.0,101.0,211.1,WN,0.9194,205.07,WN,0.9194,205.07202131125914492DALRDU
Table1a,2021.0,3.0,30194.0,34492.0,Dallas/Fort Worth," TX""""",Raleigh/Durham," NC""""",11298.0,14492.0,DFW,RDU,1061.0,491.0,227.4,AA,0.9203,226.82,UA,0.0151,226.32202131129814492DFWRDU
Table1a,2021.0,3.0,30194.0,34524.0,Dallas/Fort Worth," TX""""",Richmond," VA""""",11259.0,14524.0,DAL,RIC,1158.0,32.0,215.48,WN,0.8013,207.69,WN,0.8013,207.69202131125914524DALRIC
Table1a,2021.0,3.0,30194.0,34524.0,Dallas/Fort Worth," TX""""",Richmond," VA""""",11298.0,14524.0,DFW,RIC,1158.0,265.0,239.87,AA,0.8996,240.12,NK,0.0107,104.65202131129814524DFWRIC
Table1a,2021.0,3.0,30194.0,34570.0,Dallas/Fort Worth," TX""""",Reno," NV""""",11259.0,14570.0,DAL,RNO,1356.0,79.0,223.76,WN,0.9848,224.58,AS,0.011,175.25202131125914570DALRNO
Table1a,2021.0,3.0,30194.0,34570.0,Dallas/Fort Worth," TX""""",Reno," NV""""",11298.0,14570.0,DFW,RNO,1356.0,237.0,248.35,AA,0.9161,248.6,UA,0.0243,237.15202131129814570DFWRNO
Table1a,2021.0,3.0,30194.0,34614.0,Dallas/Fort Worth," TX""""",Salt Lake City," UT""""",11259.0,14869.0,DAL,SLC,999.0,197.0,148.94,WN,0.9945,148.91,WN,0.9945,148.91202131125914869DALSLC
Table1a,2021.0,3.0,30194.0,34614.0,Dallas/Fort Worth," TX""""",Salt Lake City," UT""""",11298.0,14869.0,DFW,SLC,999.0,1008.0,168.29,DL,0.5006,160.35,DL,0.5006,160.35202131129814869DFWSLC
Table1a,2021.0,3.0,30194.0,34653.0,Dallas/Fort Worth," TX""""",Tulsa," OK""""",11259.0,15370.0,DAL,TUL,238.0,79.0,147.57,WN,1.0,147.57,WN,1.0,147.57202131125915370DALTUL
Table1a,2021.0,3.0,30194.0,34653.0,Dallas/Fort Worth," TX""""",Tulsa," OK""""",11298.0,15370.0,DFW,TUL,238.0,122.0,155.37,AA,0.9964,155.29,AA,0.9964,155.29202131129815370DFWTUL
Table1a,2021.0,3.0,30194.0,34685.0,Dallas/Fort Worth," TX""""",Savannah," GA""""",11259.0,14685.0,DAL,SAV,925.0,76.0,176.83,WN,0.9258,174.82,WN,0.9258,174.82202131125914685DALSAV
Table1a,2021.0,3.0,30194.0,34685.0,Dallas/Fort Worth," TX""""",Savannah," GA""""",11298.0,14685.0,DFW,SAV,925.0,175.0,191.21,AA,0.9002,187.73,AA,0.9002,187.73202131129814685DFWSAV
Table1a,2021.0,3.0,30194.0,35412.0,Dallas/Fort Worth," TX""""",Knoxville," TN""""",11259.0,15412.0,DAL,TYS,771.0,2.0,267.15,DL,1.0,267.15,DL,1.0,267.15202131125915412DALTYS
Table1a,2021.0,3.0,30194.0,35412.0,Dallas/Fort Worth," TX""""",Knoxville," TN""""",11298.0,15412.0,DFW,TYS,771.0,192.0,268.34,AA,0.906,267.55,UA,0.0164,247.93202131129815412DFWTYS
Table1a,2021.0,3.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,13796.0,PIT,OAK,2254.0,45.0,297.78,WN,0.8696,310.75,NK,0.0676,178.57202131412213796PITOAK
Table1a,2021.0,3.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,14771.0,PIT,SFO,2254.0,230.0,361.78,UA,0.3694,396.82,AA,0.2455,357.97202131412214771PITSFO
Table1a,2021.0,3.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,14831.0,PIT,SJC,2254.0,70.0,321.69,WN,0.5062,298.43,WN,0.5062,298.43202131412214831PITSJC
Table1a,2021.0,3.0,30198.0,33195.0,Pittsburgh," PA""""",Tampa," FL (Metropolitan Area)""""",14122.0,14112.0,PIT,PIE,878.0,80.0,90.03,G4,1.0,90.03,G4,1.0,90.03202131412214112PITPIE
Table1a,2021.0,3.0,30198.0,33195.0,Pittsburgh," PA""""",Tampa," FL (Metropolitan Area)""""",14122.0,15304.0,PIT,TPA,878.0,532.0,163.99,WN,0.6272,177.72,NK,0.1428,75.24202131412215304PITTPA
Table1a,2021.0,3.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,10821.0,HSV,BWI,641.0,37.0,270.79,DL,0.6297,272.46,AA,0.3324,269.04202131221710821HSVBWI
Table1a,2021.0,3.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,11278.0,HSV,DCA,641.0,129.0,274.03,AA,0.9129,267.93,AA,0.9129,267.93202131221711278HSVDCA
Table1a,2021.0,3.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,12264.0,HSV,IAD,641.0,76.0,244.29,UA,0.8845,231.81,UA,0.8845,231.81202131221712264HSVIAD
Table1a,2021.0,3.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,10821.0,ALB,BWI,325.0,129.0,173.61,WN,0.9992,173.7,WN,0.9992,173.70202131025710821ALBBWI
Table1a,2021.0,3.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,11278.0,ALB,DCA,325.0,83.0,210.15,AA,0.9882,209.67,AA,0.9882,209.67202131025711278ALBDCA
Table1a,2021.0,3.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,12264.0,ALB,IAD,325.0,46.0,216.55,UA,0.993,216.7,UA,0.993,216.70202131025712264ALBIAD
Table1a,2021.0,3.0,30257.0,30977.0,Albany," NY""""",Chicago," IL""""",10257.0,13232.0,ALB,MDW,723.0,108.0,192.16,WN,0.994,191.31,WN,0.994,191.31202131025713232ALBMDW
Table1a,2021.0,3.0,30257.0,30977.0,Albany," NY""""",Chicago," IL""""",10257.0,13930.0,ALB,ORD,723.0,205.0,242.4,UA,0.6433,234.51,UA,0.6433,234.51202131025713930ALBORD
Table1a,2021.0,3.0,30257.0,32467.0,Albany," NY""""",Miami," FL (Metropolitan Area)""""",10257.0,11697.0,ALB,FLL,1225.0,272.0,180.6,B6,0.799,174.5,B6,0.799,174.50202131025711697ALBFLL
Table1a,2021.0,3.0,30257.0,32467.0,Albany," NY""""",Miami," FL (Metropolitan Area)""""",10257.0,13303.0,ALB,MIA,1225.0,34.0,229.44,AA,0.5237,236.62,WN,0.265,186.00202131025713303ALBMIA
Table1a,2021.0,3.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,10800.0,ALB,BUR,2468.0,9.0,308.06,WN,0.8929,304.96,UA,0.0238,183.00202131025710800ALBBUR
Table1a,2021.0,3.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,12892.0,ALB,LAX,2468.0,142.0,400.71,AA,0.3057,404.44,WN,0.1816,333.63202131025712892ALBLAX
Table1a,2021.0,3.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,12954.0,ALB,LGB,2468.0,4.0,289.46,WN,0.9444,287.81,WN,0.9444,287.81202131025712954ALBLGB
Table1a,2021.0,3.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,13891.0,ALB,ONT,2468.0,16.0,317.85,WN,0.4133,279.2,F9,0.1067,152.31202131025713891ALBONT
Table1a,2021.0,3.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,14908.0,ALB,SNA,2468.0,29.0,391.8,UA,0.289,411.84,WN,0.2662,336.76202131025714908ALBSNA
Table1a,2021.0,3.0,30257.0,33195.0,Albany," NY""""",Tampa," FL (Metropolitan Area)""""",10257.0,14112.0,ALB,PIE,1138.0,84.0,93.44,G4,1.0,93.44,G4,1.0,93.44202131025714112ALBPIE
Table1a,2021.0,3.0,30257.0,33195.0,Albany," NY""""",Tampa," FL (Metropolitan Area)""""",10257.0,15304.0,ALB,TPA,1138.0,149.0,222.11,WN,0.638,204.36,WN,0.638,204.36202131025715304ALBTPA
Table1a,2021.0,3.0,30279.0,30194.0,Amarillo," TX""""",Dallas/Fort Worth," TX""""",10279.0,11259.0,AMA,DAL,323.0,118.0,136.3,WN,0.9954,136.24,WN,0.9954,136.24202131027911259AMADAL
Table1a,2021.0,3.0,30279.0,30194.0,Amarillo," TX""""",Dallas/Fort Worth," TX""""",10279.0,11298.0,AMA,DFW,323.0,114.0,151.57,AA,0.9876,151.38,AA,0.9876,151.38202131027911298AMADFW
Table1a,2021.0,3.0,30325.0,30466.0,Denver," CO""""",Phoenix," AZ""""",11292.0,14107.0,DEN,PHX,602.0,2449.0,128.62,WN,0.5098,133.45,AA,0.2062,121.14202131129214107DENPHX
Table1a,2021.0,3.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,10821.0,DEN,BWI,1491.0,1173.0,201.47,WN,0.6633,209.25,WN,0.6633,209.25202131129210821DENBWI
Table1a,2021.0,3.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,11278.0,DEN,DCA,1491.0,759.0,174.94,F9,0.5729,114.45,F9,0.5729,114.45202131129211278DENDCA
Table1a,2021.0,3.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,12264.0,DEN,IAD,1491.0,1091.0,234.96,UA,0.7092,254.91,WN,0.2702,178.10202131129212264DENIAD
Table1a,2021.0,3.0,30325.0,31453.0,Denver," CO""""",Houston," TX""""",11292.0,12191.0,DEN,HOU,883.0,770.0,138.33,WN,0.9883,137.65,WN,0.9883,137.65202131129212191DENHOU
Table1a,2021.0,3.0,30325.0,31453.0,Denver," CO""""",Houston," TX""""",11292.0,12266.0,DEN,IAH,883.0,1575.0,150.29,UA,0.6643,171.65,WN,0.1952,119.09202131129212266DENIAH
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,11618.0,DEN,EWR,1659.0,1266.0,294.26,UA,0.9397,298.56,NK,0.0119,94.54202131129211618DENEWR
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12197.0,DEN,HPN,1659.0,15.0,302.89,AA,0.507,309.76,DL,0.338,280.09202131129212197DENHPN
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12391.0,DEN,ISP,1659.0,31.0,233.73,WN,0.8646,235.26,F9,0.0556,128.12202131129212391DENISP
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12478.0,DEN,JFK,1659.0,777.0,245.76,B6,0.5057,232.39,B6,0.5057,232.39202131129212478DENJFK
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12953.0,DEN,LGA,1659.0,1533.0,251.89,UA,0.3061,289.25,WN,0.2003,206.69202131129212953DENLGA
Table1a,2021.0,3.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,15070.0,DEN,SWF,1659.0,2.0,279.05,AA,1.0,279.05,AA,1.0,279.05202131129215070DENSWF
Table1a,2021.0,3.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,13796.0,DEN,OAK,967.0,787.0,153.57,WN,0.858,162.55,F9,0.1146,84.67202131129213796DENOAK
Table1a,2021.0,3.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,14771.0,DEN,SFO,967.0,1447.0,186.15,UA,0.5542,224.3,F9,0.1567,99.15202131129214771DENSFO
Table1a,2021.0,3.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,14831.0,DEN,SJC,967.0,665.0,205.14,WN,0.7424,192.4,WN,0.7424,192.40202131129214831DENSJC
Table1a,2021.0,3.0,30325.0,32467.0,Denver," CO""""",Miami," FL (Metropolitan Area)""""",11292.0,11697.0,DEN,FLL,1709.0,873.0,169.22,UA,0.4485,208.45,NK,0.2062,86.95202131129211697DENFLL
Table1a,2021.0,3.0,30325.0,32467.0,Denver," CO""""",Miami," FL (Metropolitan Area)""""",11292.0,13303.0,DEN,MIA,1709.0,788.0,166.59,AA,0.4308,181.28,F9,0.133,88.35202131129213303DENMIA
Table1a,2021.0,3.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,10800.0,DEN,BUR,862.0,513.0,142.75,WN,0.8263,138.97,WN,0.8263,138.97202131129210800DENBUR
Table1a,2021.0,3.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,12892.0,DEN,LAX,862.0,2367.0,133.12,UA,0.3064,152.63,AA,0.202,121.91202131129212892DENLAX
Table1a,2021.0,3.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,12954.0,DEN,LGB,862.0,275.0,112.51,WN,0.9684,110.86,WN,0.9684,110.86202131129212954DENLGB
Table1a,2021.0,3.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,13891.0,DEN,ONT,862.0,544.0,130.66,WN,0.5949,138.45,F9,0.1906,79.02202131129213891DENONT
